,track,week,ranking,artist,time,genre,month_entered,day_entered,month_peaked,day_peaked
2969,I Wanna Be With You,10,34.0,"Moore, Mandy",252,Pop,6,17,8,12
433,Crybaby,2,34.0,"Carey, Mariah",319,Rock,6,24,6,24
5508,Faded,18,34.0,SoulDecision,205,Rock'n'roll,7,8,9,9
6146,Faded,20,34.0,SoulDecision,205,Rock'n'roll,7,8,9,9
6465,Faded,21,34.0,SoulDecision,205,Rock'n'roll,7,8,9,9
1359,Callin' Me,5,34.0,Lil' Zane,223,Rap,7,29,9,2
2361,Just Be A Man About It,8,34.0,"Braxton, Toni",250,Rock,7,29,9,2
2680,Just Be A Man About It,9,34.0,"Braxton, Toni",250,Rock,7,29,9,2
2683,It's My Life,9,34.0,Bon Jovi,224,Rock,8,12,9,30
3002,It's My Life,10,34.0,Bon Jovi,224,Rock,8,12,9,30
3640,It's My Life,12,34.0,Bon Jovi,224,Rock,8,12,9,30
1337,Shake Ya Ass,5,34.0,Mystikal,286,Rap,8,12,10,28
660,Give Me Just One Night (Una Noche),3,34.0,98¡,204,Rock,8,19,9,30
1958,Bag Lady,7,34.0,"Badu, Erkyah",303,Rock,8,19,10,7
8321,My Love Is Your Love,27,34.0,"Houston, Whitney",256,Rock'n'roll,9,4,1,8
6128,Pinch Me,20,34.0,Barenaked Ladies,226,Rock,9,9,11,25
9616,Higher,31,34.0,Creed,316,Rock'n'roll,9,11,7,22
5505,What's Your Fantasy,18,34.0,Ludacris,256,Rap,9,30,12,16
2643,Stay The Night,9,34.0,IMx,217,Rap,10,9,1,8
2962,Stay The Night,10,34.0,IMx,217,Rap,10,9,1,8
2353,We Danced,8,34.0,"Paisley, Brad",225,Country,10,14,12,16
2672,We Danced,9,34.0,"Paisley, Brad",225,Country,10,14,12,16
2997,Just Friends (Sunny),10,34.0,Musiq,242,Rap,10,14,12,30
4273,Just Friends (Sunny),14,34.0,Musiq,242,Rap,10,14,12,30
3004,I Lost It,10,34.0,"Chesney, Kenny",234,Country,10,21,12,23
3322,Born To Fly,11,34.0,"Evans, Sara",336,Country,10,21,12,30
9253,I Knew I Loved You,30,34.0,Savage Garden,247,Rock,10,23,1,29
4593,What Do You Say,15,34.0,"McEntire, Reba",206,Country,10,30,1,29
4266,Where I Wanna Be,14,34.0,"Sheist, Shade",256,Rap,11,11,11,18
4585,Where I Wanna Be,15,34.0,"Sheist, Shade",256,Rap,11,11,11,18
1636,That's The Way It Is,6,34.0,"Dion, Celine",243,Rock,11,13,3,4
1973,Take A Picture,7,34.0,Filter,263,Rock,11,27,2,5
3005,One Night Stand,10,34.0,J-Shin,274,R&B,12,25,2,26
8938,Say My Name,29,34.0,Destiny's Child,271,Rock'n'roll,12,25,3,18
738,Untitled (How Does It Feel),3,35.0,D'Angelo,430,R&B,1,22,2,19
2971,Untitled (How Does It Feel),10,35.0,D'Angelo,430,R&B,1,22,2,19
2934,From The Bottom Of My Broken Heart,10,35.0,"Spears, Britney",270,Rock,1,29,2,26
1731,I Don't Wanna,6,35.0,Aaliyah,255,Rock,1,29,3,4
2050,I Don't Wanna,7,35.0,Aaliyah,255,Rock,1,29,3,4
3951,How Do You Like Me Now?!,13,35.0,"Keith, Toby",209,Country,1,29,4,8
4270,How Do You Like Me Now?!,14,35.0,"Keith, Toby",209,Country,1,29,4,8
663,Thong Song,3,35.0,Sisqo,245,Rock'n'roll,1,29,5,20
436,American Pie,2,35.0,Madonna,270,Rock,2,19,3,4
1348,Only God Knows Why,5,35.0,Kid Rock,327,Rock,2,19,4,15
5209,Party Up (Up In Here),17,35.0,DMX,225,Rap,2,26,4,22
8953,You Sang To Me,29,35.0,"Anthony, Marc",230,Latin,2,26,6,3
1296,He Wasn't Man Enough,5,35.0,"Braxton, Toni",261,Rock,3,18,5,6
2948,Swear It Again,10,35.0,Westlife,247,Rock,4,1,7,1
4569,A Puro Dolor (Purest Of Pain),15,35.0,Son By Four,210,Latin,4,8,8,19
8078,A Puro Dolor (Purest Of Pain),26,35.0,Son By Four,210,Latin,4,8,8,19
4517,Oops!.. I Did It Again,15,35.0,"Spears, Britney",210,Rock'n'roll,4,22,6,10
1373,Broadway,5,35.0,Goo Goo Dolls,234,Rock,4,22,7,1
2989,Where I Wanna Be,10,35.0,"Jones, Donell",382,Rock,4,22,7,8
5175,Big Pimpin',17,35.0,Jay-Z,235,Rap,4,22,7,8
2003,Separated,7,35.0,Avant,253,Rock,4,29,5,20
9593,Jumpin' Jumpin',31,35.0,Destiny's Child,228,Rock,5,13,8,19
2303,Desert Rose,8,35.0,Sting,232,Rock,5,13,8,26
6428,Wifey,21,35.0,Next,243,Rock'n'roll,5,27,9,9
4794,Amazed,16,35.0,Lonestar,265,Country,6,5,3,4
5113,Amazed,17,35.0,Lonestar,265,Country,6,5,3,4
3949,What About Now,13,35.0,Lonestar,210,Country,6,10,8,19
4886,That's The Way,16,35.0,"Messina, Jo Dee",197,Country,6,24,8,26
1999,Faded,7,35.0,SoulDecision,205,Rock'n'roll,7,8,9,9
3321,It's My Life,11,35.0,Bon Jovi,224,Rock,8,12,9,30
395,Bounce With Me,2,35.0,Lil Bow Wow,202,Rap,8,19,9,16
9269,Case Of The Ex (Whatcha Gonna Do),30,35.0,Mya,230,Rock'n'roll,8,19,12,2
1095,Aaron's Party (Come Get It),4,35.0,"Carter, Aaron",203,R&B,8,26,9,16
1414,Aaron's Party (Come Get It),5,35.0,"Carter, Aaron",203,R&B,8,26,9,16
2370,The Little Girl,8,35.0,"Montgomery, John Michael",232,Country,9,9,10,28
2689,The Little Girl,9,35.0,"Montgomery, John Michael",232,Country,9,9,10,28
3256,Liar,11,35.0,Profyle,237,R&B,9,16,10,28
3010,Just Another Day In Paradise,10,35.0,"Vassar, Phil",234,Country,9,30,12,2
6143,What's Your Fantasy,20,35.0,Ludacris,256,Rap,9,30,12,16
3315,Without You,11,35.0,"Dixie Chicks, The",212,Country,10,7,12,23
4910,Without You,16,35.0,"Dixie Chicks, The",212,Country,10,7,12,23
3954,Just Friends (Sunny),13,35.0,Musiq,242,Rap,10,14,12,30
5815,Learn To Fly,19,35.0,Foo Fighters,235,Rock,10,16,1,22
695,I Just Wanna Love U (Give It 2 Me),3,35.0,Jay-Z,230,Rap,10,28,12,30
7393,Then The Morning Comes,24,35.0,Smash Mouth,184,Rock'n'roll,10,30,1,29
2026,Hanginaround,7,35.0,Counting Crows,247,Rock,11,6,1,29
2345,Hanginaround,8,35.0,Counting Crows,247,Rock,11,6,1,29
2664,Hanginaround,9,35.0,Counting Crows,247,Rock,11,6,1,29
1612,Breathe,6,35.0,"Hill, Faith",244,Rap,11,6,4,22
2990,Where I Wanna Be,10,35.0,"Sheist, Shade",256,Rap,11,11,11,18
8335,That's The Way It Is,27,35.0,"Dion, Celine",243,Rock,11,13,3,4
2054,You Can Do It,7,35.0,Ice Cube,260,Rap,12,4,1,15
2275,All The Small Things,8,35.0,Blink-182,172,Rock,12,4,2,19
2055,Back At One,7,36.0,"Wills, Mark",240,Country,1,15,2,26
1056,Forgot About Dre,4,36.0,Dr. Dre,222,Rap,1,22,3,25
1375,Forgot About Dre,5,36.0,Dr. Dre,222,Rap,1,22,3,25
11496,Everything You Want,37,36.0,Vertical Horizon,241,Rock'n'roll,1,22,7,15
3007,I Don't Wanna,10,36.0,Aaliyah,255,Rock,1,29,3,4
2356,How Do You Like Me Now?!,8,36.0,"Keith, Toby",209,Country,1,29,4,8
2675,How Do You Like Me Now?!,9,36.0,"Keith, Toby",209,Country,1,29,4,8
3924,I Like It,13,36.0,Sammie,249,Rock,1,29,4,15
4590,The Best Day,15,36.0,"Strait, George",204,Country,1,29,4,22
7338,"Maria, Maria",24,36.0,Santana,258,Rock,2,12,4,8
2344,I Learned From The Best,8,36.0,"Houston, Whitney",258,Rock,2,19,3,25
2662,Another Dumb Blonde,9,36.0,Hoku,227,Pop,2,19,4,8
993,I Try,4,36.0,"Gray, Macy",232,Rock'n'roll,2,19,5,20
9584,Try Again,31,36.0,Aaliyah,243,Rock'n'roll,3,18,6,17
1051,Crash And Burn,4,36.0,Savage Garden,281,Rock,4,8,5,27
1704,Better Off Alone,6,36.0,Alice Deejay,410,Electronica,4,8,6,3
3299,Better Off Alone,11,36.0,Alice Deejay,410,Electronica,4,8,6,3
1983,Wobble Wobble,7,36.0,504 Boyz,215,Rap,4,15,5,6
2032,Where I Wanna Be,7,36.0,"Jones, Donell",382,Rock,4,22,7,8
3946,Where I Wanna Be,13,36.0,"Jones, Donell",382,Rock,4,22,7,8
8356,Back Here,27,36.0,BBMak,215,Rock,4,29,7,29
2918,(Hot S**t) Country Grammar,10,36.0,Nelly,257,Rap,4,29,9,16
10255,(Hot S**t) Country Grammar,33,36.0,Nelly,257,Rap,4,29,9,16
7696,Absolutely (Story Of A Girl),25,36.0,Nine Days,189,Rock,5,6,7,22
7076,Let's Get Married,23,36.0,Jagged Edge,263,Rock,5,6,7,29
3332,Dance Tonight,11,36.0,Lucy Pearl,225,R&B,5,20,7,29
1324,Wifey,5,36.0,Next,243,Rock'n'roll,5,27,9,9
3932,What'Chu Like,13,36.0,Da Brat,237,Rap,6,3,8,12
2682,I Will Love Again,9,36.0,"Fabian, Lara",223,Pop,6,10,8,12
4268,What About Now,14,36.0,Lonestar,210,Country,6,10,8,19
5795,Wonderful,19,36.0,Everclear,270,Rock'n'roll,7,8,9,30
2009,Don't Think I'm Not,7,36.0,Kandi,230,Rock,8,5,10,7
7113,Don't Think I'm Not,23,36.0,Kandi,230,Rock,8,5,10,7
2045,It's My Life,7,36.0,Bon Jovi,224,Rock,8,12,9,30
989,Most Girls,4,36.0,Pink,246,Rock'n'roll,8,12,11,25
3585,Bounce With Me,12,36.0,Lil Bow Wow,202,Rap,8,19,9,16
4169,Give Me Just One Night (Una Noche),14,36.0,98¡,204,Rock,8,19,9,30
6732,Gotta Tell You,22,36.0,"Mumba, Samantha",199,Rock'n'roll,9,9,12,9
2691,Just Another Day In Paradise,9,36.0,"Vassar, Phil",234,Country,9,30,12,2
4591,Without You,15,36.0,"Dixie Chicks, The",212,Country,10,7,12,23
2005,Stay The Night,7,36.0,IMx,217,Rap,10,9,1,8
3600,Stay The Night,12,36.0,IMx,217,Rap,10,9,1,8
3919,Stay The Night,13,36.0,IMx,217,Rap,10,9,1,8
3310,We Danced,11,36.0,"Paisley, Brad",225,Country,10,14,12,16
2021,My Next Thirty Years,7,36.0,"McGraw, Tim",217,Country,10,21,12,16
3323,I Lost It,11,36.0,"Chesney, Kenny",234,Country,10,21,12,23
2684,Born To Fly,9,36.0,"Evans, Sara",336,Country,10,21,12,30
4279,Born To Fly,14,36.0,"Evans, Sara",336,Country,10,21,12,30
2033,Where I Wanna Be,7,36.0,"Sheist, Shade",256,Rap,11,11,11,18
3947,Where I Wanna Be,13,36.0,"Sheist, Shade",256,Rap,11,11,11,18
35,Hot Boyz,1,36.0,"Elliott, Missy ""Misdemeanor""",231,Rap,11,27,1,8
4581,My Best Friend,15,36.0,"McGraw, Tim",273,Country,11,27,1,29
1351,Dancin',5,36.0,Guy,248,R&B,12,18,1,1
2987,Falls Apart,10,37.0,Sugar Ray,255,Rock,1,15,2,19
1417,Back At One,5,37.0,"Wills, Mark",240,Country,1,15,2,26
1736,Back At One,6,37.0,"Wills, Mark",240,Country,1,15,2,26
3326,I Don't Wanna,11,37.0,Aaliyah,255,Rock,1,29,3,4
3645,I Don't Wanna,12,37.0,Aaliyah,255,Rock,1,29,3,4
2648,I Like It,9,37.0,Sammie,249,Rock,1,29,4,15
2298,Otherside,8,37.0,Red Hot Chili Peppers,253,Rock,2,12,5,27
4291,She's More,14,37.0,"Griggs, Andy",199,Country,3,11,6,10
10228,He Wasn't Man Enough,33,37.0,"Braxton, Toni",261,Rock,3,18,5,6
1708,Shackles (Praise You),6,37.0,Mary Mary,192,Rock,3,25,5,13
2629,Swear It Again,9,37.0,Westlife,247,Rock,4,1,7,1
3618,Better Off Alone,12,37.0,Alice Deejay,410,Electronica,4,8,6,3
5845,A Puro Dolor (Purest Of Pain),19,37.0,Son By Four,210,Latin,4,8,8,19
334,Bent,2,37.0,matchbox twenty,252,Rock,4,29,7,22
11180,Bent,36,37.0,matchbox twenty,252,Rock,4,29,7,22
8675,Back Here,28,37.0,BBMak,215,Rock,4,29,7,29
1642,(Hot S**t) Country Grammar,6,37.0,Nelly,257,Rap,4,29,9,16
3237,(Hot S**t) Country Grammar,11,37.0,Nelly,257,Rap,4,29,9,16
9936,(Hot S**t) Country Grammar,32,37.0,Nelly,257,Rap,4,29,9,16
2256,Jumpin' Jumpin',8,37.0,Destiny's Child,228,Rock,5,13,8,19
14368,With Arms Wide Open,46,37.0,Creed,232,Rock'n'roll,5,13,11,11
1079,The One,4,37.0,"Backstreet Boys, The",226,Rock,5,27,7,1
18830,Amazed,60,37.0,Lonestar,265,Country,6,5,3,4
3320,I Will Love Again,11,37.0,"Fabian, Lara",223,Pop,6,10,8,12
2673,What About Now,9,37.0,Lonestar,210,Country,6,10,8,19
4587,What About Now,15,37.0,Lonestar,210,Country,6,10,8,19
6704,Doesn't Really Matter,22,37.0,Janet,257,Rock,6,17,8,26
3333,It Must Be Love,11,37.0,"Jackson, Alan",173,Country,6,24,9,2
3652,It Must Be Love,12,37.0,"Jackson, Alan",173,Country,6,24,9,2
1010,Wonderful,4,37.0,Everclear,270,Rock'n'roll,7,8,9,30
1404,Just Be A Man About It,5,37.0,"Braxton, Toni",250,Rock,7,29,9,2
5850,Best Of Intentions,19,37.0,"Tritt, Travis",255,Country,8,19,12,2
1733,Aaron's Party (Come Get It),6,37.0,"Carter, Aaron",203,R&B,8,26,9,16
1364,You're A God,5,37.0,Vertical Horizon,225,Rock,8,26,11,4
4873,You're A God,16,37.0,Vertical Horizon,225,Rock,8,26,11,4
5192,You're A God,17,37.0,Vertical Horizon,225,Rock,8,26,11,4
3327,The Little Girl,11,37.0,"Montgomery, John Michael",232,Country,9,9,10,28
1662,Pinch Me,6,37.0,Barenaked Ladies,226,Rock,9,9,11,25
1011,Between Me And You,4,37.0,Ja Rule,245,Rap,9,16,11,18
5229,Without You,17,37.0,"Dixie Chicks, The",212,Country,10,7,12,23
6777,Meet Virginia,22,37.0,Train,235,Rock,10,9,1,22
7096,Meet Virginia,23,37.0,Train,235,Rock,10,9,1,22
2323,Big Deal,8,37.0,"Rimes, LeAnn",183,Country,10,16,1,1
9572,I Knew I Loved You,31,37.0,Savage Garden,247,Rock,10,23,1,29
1707,Hanginaround,6,37.0,Counting Crows,247,Rock,11,6,1,29
4253,Cowboy Take Me Away,14,37.0,"Dixie Chicks, The",291,Country,11,27,1,29
1611,Thank God I Found You,6,37.0,"Carey, Mariah",254,Rock,12,11,2,19
9257,Say My Name,30,37.0,Destiny's Child,271,Rock'n'roll,12,25,3,18
7068,It Feels So Good,23,38.0,Sonique,228,Rock'n'roll,1,22,4,22
1412,I Don't Wanna,5,38.0,Aaliyah,255,Rock,1,29,3,4
2369,I Don't Wanna,8,38.0,Aaliyah,255,Rock,1,29,3,4
2688,I Don't Wanna,9,38.0,Aaliyah,255,Rock,1,29,3,4
3964,I Don't Wanna,13,38.0,Aaliyah,255,Rock,1,29,3,4
4589,How Do You Like Me Now?!,15,38.0,"Keith, Toby",209,Country,1,29,4,8
2019,Party Up (Up In Here),7,38.0,DMX,225,Rap,2,26,4,22
2626,Goodbye Earl,9,38.0,"Dixie Chicks, The",259,Country,3,18,5,6
652,Try Again,3,38.0,Aaliyah,243,Rock'n'roll,3,18,6,17
4490,Kryptonite,15,38.0,3 Doors Down,233,Rock,4,8,11,11
2700,Graduation (Friends Forever),9,38.0,Vitamin C,263,Rock,4,15,6,10
370,Oops!.. I Did It Again,2,38.0,"Spears, Britney",210,Rock'n'roll,4,22,6,10
2670,Where I Wanna Be,9,38.0,"Jones, Donell",382,Rock,4,22,7,8
11499,Bent,37,38.0,matchbox twenty,252,Rock,4,29,7,22
11818,Bent,38,38.0,matchbox twenty,252,Rock,4,29,7,22
1338,Back Here,5,38.0,BBMak,215,Rock,4,29,7,29
1334,Let's Get Married,5,38.0,Jagged Edge,263,Rock,5,6,7,29
7347,It's Gonna Be Me,24,38.0,N'Sync,190,Rock'n'roll,5,6,7,29
4613,Prayin' For Daylight,15,38.0,Rascal Flatts,216,Country,5,6,8,12
4932,Prayin' For Daylight,16,38.0,Rascal Flatts,216,Country,5,6,8,12
1285,Amazed,5,38.0,Lonestar,265,Country,6,5,3,4
3658,One Voice,12,38.0,"Gilman, Billy",247,Country,6,17,9,2
2015,That's The Way,7,38.0,"Messina, Jo Dee",197,Country,6,24,8,26
3014,It Must Be Love,10,38.0,"Jackson, Alan",173,Country,6,24,9,2
1102,Simple Kind Of Life,4,38.0,No Doubt,251,Rock,7,1,7,22
1421,Simple Kind Of Life,5,38.0,No Doubt,251,Rock,7,1,7,22
3271,I Think I'm In Love With You,11,38.0,"Simpson, Jessica",212,Pop,7,1,8,12
3590,I Think I'm In Love With You,12,38.0,"Simpson, Jessica",212,Pop,7,1,8,12
357,No More,2,38.0,Ruff Endz,236,Rock,7,1,9,2
8013,No More,26,38.0,Ruff Endz,236,Rock,7,1,9,2
6784,Faded,22,38.0,SoulDecision,205,Rock'n'roll,7,8,9,9
2999,Just Be A Man About It,10,38.0,"Braxton, Toni",250,Rock,7,29,9,2
5467,Bag Lady,18,38.0,"Badu, Erkyah",303,Rock,8,19,10,7
2979,Best Of Intentions,10,38.0,"Tritt, Travis",255,Country,8,19,12,2
3008,The Little Girl,10,38.0,"Montgomery, John Michael",232,Country,9,9,10,28
2372,Just Another Day In Paradise,8,38.0,"Vassar, Phil",234,Country,9,30,12,2
8313,He Loves U Not,27,38.0,Dream,223,Rock,9,30,12,30
2379,911,8,38.0,"Jean, Wyclef",240,Rap,10,7,11,25
3017,911,10,38.0,"Jean, Wyclef",240,Rap,10,7,11,25
60,She Bangs,1,38.0,"Martin, Ricky",242,Latin,10,7,12,2
1686,Stay The Night,6,38.0,IMx,217,Rap,10,9,1,8
2581,Get It On.. Tonite,9,38.0,"Jordan, Montell",274,Rap,10,23,2,12
3930,My First Love,13,38.0,Avant,268,Rock'n'roll,11,4,12,16
4249,My First Love,14,38.0,Avant,268,Rock'n'roll,11,4,12,16
4578,Hanginaround,15,38.0,Counting Crows,247,Rock,11,6,1,29
14691,Breathe,47,38.0,"Hill, Faith",244,Rap,11,6,4,22
2671,Where I Wanna Be,9,38.0,"Sheist, Shade",256,Rap,11,11,11,18
6415,Hot Boyz,21,38.0,"Elliott, Missy ""Misdemeanor""",231,Rap,11,27,1,8
2667,My Best Friend,9,38.0,"McGraw, Tim",273,Country,11,27,1,29
4900,My Best Friend,16,38.0,"McGraw, Tim",273,Country,11,27,1,29
1335,Take A Picture,5,38.0,Filter,263,Rock,11,27,2,5
1654,Take A Picture,6,38.0,Filter,263,Rock,11,27,2,5
2681,Rhythm Divine,9,38.0,"Iglesias, Enrique",455,Latin,12,4,1,22
3000,Rhythm Divine,10,38.0,"Iglesias, Enrique",455,Latin,12,4,1,22
2686,One Night Stand,9,38.0,J-Shin,274,R&B,12,25,2,26
3324,One Night Stand,11,38.0,J-Shin,274,R&B,12,25,2,26
963,Say My Name,4,38.0,Destiny's Child,271,Rock'n'roll,12,25,3,18
2368,Love Is Blind,8,39.0,Eve,231,Rap,1,8,2,19
2374,Back At One,8,39.0,"Wills, Mark",240,Country,1,15,2,26
3290,Untitled (How Does It Feel),11,39.0,D'Angelo,430,R&B,1,22,2,19
2676,The Best Day,9,39.0,"Strait, George",204,Country,1,29,4,22
4909,The Best Day,16,39.0,"Strait, George",204,Country,1,29,4,22
1029,Only God Knows Why,4,39.0,Kid Rock,327,Rock,2,19,4,15
8658,There U Go,28,39.0,Pink,203,Rock,3,4,4,8
8977,There U Go,29,39.0,Pink,203,Rock,3,4,4,8
977,He Wasn't Man Enough,4,39.0,"Braxton, Toni",261,Rock,3,18,5,6
1036,I Wish,4,39.0,"Thomas, Carl",230,Rock,3,25,5,13
3622,Shackles (Praise You),12,39.0,Mary Mary,192,Rock,3,25,5,13
3603,Crash And Burn,12,39.0,Savage Garden,281,Rock,4,8,5,27
3937,Better Off Alone,13,39.0,Alice Deejay,410,Electronica,4,8,6,3
2000,Yes!,7,39.0,"Brock, Chad",202,Country,4,8,7,1
4871,Yes!,16,39.0,"Brock, Chad",202,Country,4,8,7,1
7759,A Puro Dolor (Purest Of Pain),25,39.0,Son By Four,210,Latin,4,8,8,19
345,I Turn To You,2,39.0,"Aguilera, Christina",240,Rock'n'roll,4,15,7,1
709,Big Pimpin',3,39.0,Jay-Z,235,Rap,4,22,7,8
1316,Absolutely (Story Of A Girl),5,39.0,Nine Days,189,Rock,5,6,7,22
967,It's Gonna Be Me,4,39.0,N'Sync,190,Rock'n'roll,5,6,7,29
9912,Jumpin' Jumpin',32,39.0,Destiny's Child,228,Rock,5,13,8,19
2036,The One,7,39.0,"Backstreet Boys, The",226,Rock,5,27,7,1
4251,What'Chu Like,14,39.0,Da Brat,237,Rap,6,3,8,12
966,Amazed,4,39.0,Lonestar,265,Country,6,5,3,4
2354,What About Now,8,39.0,Lonestar,210,Country,6,10,8,19
2376,It Must Be Love,8,39.0,"Jackson, Alan",173,Country,6,24,9,2
2695,It Must Be Love,9,39.0,"Jackson, Alan",173,Country,6,24,9,2
783,Simple Kind Of Life,3,39.0,No Doubt,251,Rock,7,1,7,22
6114,Wonderful,20,39.0,Everclear,270,Rock'n'roll,7,8,9,30
3959,It's My Life,13,39.0,Bon Jovi,224,Rock,8,12,9,30
8007,Most Girls,26,39.0,Pink,246,Rock'n'roll,8,12,11,25
341,Give Me Just One Night (Una Noche),2,39.0,98¡,204,Rock,8,19,9,30
1309,Gotta Tell You,5,39.0,"Mumba, Samantha",199,Rock'n'roll,9,9,12,9
18548,Higher,59,39.0,Creed,316,Rock'n'roll,9,11,7,22
18867,Higher,60,39.0,Creed,316,Rock'n'roll,9,11,7,22
7374,This I Promise You,24,39.0,N'Sync,263,Rock,9,30,12,2
52,Shape Of My Heart,1,39.0,"Backstreet Boys, The",229,Rock'n'roll,10,14,12,2
2034,We Danced,7,39.0,"Paisley, Brad",225,Country,10,14,12,16
4573,My Next Thirty Years,15,39.0,"McGraw, Tim",217,Country,10,21,12,16
3003,Born To Fly,10,39.0,"Evans, Sara",336,Country,10,21,12,30
1378,My First Love,5,39.0,Avant,268,Rock'n'roll,11,4,12,16
15010,Breathe,48,39.0,"Hill, Faith",244,Rap,11,6,4,22
1044,Shake Your Bon-Bon,4,39.0,"Martin, Ricky",188,Latin,11,20,2,12
1363,Shake Your Bon-Bon,5,39.0,"Martin, Ricky",188,Latin,11,20,2,12
1682,Shake Your Bon-Bon,6,39.0,"Martin, Ricky",188,Latin,11,20,2,12
2001,Shake Your Bon-Bon,7,39.0,"Martin, Ricky",188,Latin,11,20,2,12
7029,What A Girl Wants,23,39.0,"Aguilera, Christina",198,Rock'n'roll,11,27,1,15
2339,Cowboy Take Me Away,8,39.0,"Dixie Chicks, The",291,Country,11,27,1,29
5219,My Best Friend,17,39.0,"McGraw, Tim",273,Country,11,27,1,29
1724,Rhythm Divine,6,39.0,"Iglesias, Enrique",455,Latin,12,4,1,22
2702,Smile,9,39.0,Lonestar,213,Country,12,18,2,12
3021,Smile,10,39.0,Lonestar,213,Country,12,18,2,12
1730,Love Is Blind,6,40.0,Eve,231,Rap,1,8,2,19
1073,Falls Apart,4,40.0,Sugar Ray,255,Rock,1,15,2,19
1288,Everything You Want,5,40.0,Vertical Horizon,241,Rock'n'roll,1,22,7,15
11815,Everything You Want,38,40.0,Vertical Horizon,241,Rock'n'roll,1,22,7,15
3342,Lessons Learned,11,40.0,"Lawrence, Tracy",175,Country,1,29,4,8
3661,Lessons Learned,12,40.0,"Lawrence, Tracy",175,Country,1,29,4,8
1372,I Like It,5,40.0,Sammie,249,Rock,1,29,4,15
7048,Bye Bye Bye,23,40.0,N'Sync,195,Rock'n'roll,1,29,4,15
1979,Otherside,7,40.0,Red Hot Chili Peppers,253,Rock,2,12,5,27
2031,American Pie,7,40.0,Madonna,270,Rock,2,19,3,4
1068,I Learned From The Best,4,40.0,"Houston, Whitney",258,Rock,2,19,3,25
8011,I Try,26,40.0,"Gray, Macy",232,Rock'n'roll,2,19,5,20
9591,You Sang To Me,31,40.0,"Anthony, Marc",230,Latin,2,26,6,3
2703,Buy Me A Rose,9,40.0,"Rogers, Kenny",226,Country,3,11,5,6
3022,Buy Me A Rose,10,40.0,"Rogers, Kenny",226,Country,3,11,5,6
74,Goodbye Earl,1,40.0,"Dixie Chicks, The",259,Country,3,18,5,6
1743,Graduation (Friends Forever),6,40.0,Vitamin C,263,Rock,4,15,6,10
2062,Graduation (Friends Forever),7,40.0,Vitamin C,263,Rock,4,15,6,10
2381,Graduation (Friends Forever),8,40.0,Vitamin C,263,Rock,4,15,6,10
2708,The Chain Of Love,9,40.0,"Walker, Clay",303,Country,4,15,6,10
6087,I Turn To You,20,40.0,"Aguilera, Christina",240,Rock'n'roll,4,15,7,1
4903,Where I Wanna Be,16,40.0,"Jones, Donell",382,Rock,4,22,7,8
5831,Separated,19,40.0,Avant,253,Rock,4,29,5,20
1937,Jumpin' Jumpin',7,40.0,Destiny's Child,228,Rock,5,13,8,19
2694,Dance Tonight,9,40.0,Lucy Pearl,225,R&B,5,20,7,29
3013,Dance Tonight,10,40.0,Lucy Pearl,225,R&B,5,20,7,29
1005,Wifey,4,40.0,Next,243,Rock'n'roll,5,27,9,9
5432,Amazed,18,40.0,Lonestar,265,Country,6,5,3,4
2363,I Will Love Again,8,40.0,"Fabian, Lara",223,Pop,6,10,8,12
7023,Doesn't Really Matter,23,40.0,Janet,257,Rock,6,17,8,26
3977,One Voice,13,40.0,"Gilman, Billy",247,Country,6,17,9,2
3971,It Must Be Love,13,40.0,"Jackson, Alan",173,Country,6,24,9,2
464,Simple Kind Of Life,2,40.0,No Doubt,251,Rock,7,1,7,22
4302,Who Let The Dogs Out,14,40.0,Baha Men,197,R&B,7,22,10,21
1040,Callin' Me,4,40.0,Lil' Zane,223,Rap,7,29,9,2
6794,Don't Think I'm Not,22,40.0,Kandi,230,Rock,8,5,10,7
2326,Lucky,8,40.0,"Spears, Britney",203,Rock,8,12,9,9
3904,Bounce With Me,13,40.0,Lil Bow Wow,202,Rap,8,19,9,16
3024,Go On,10,40.0,"Strait, George",228,Country,8,26,10,28
1677,What's Your Fantasy,6,40.0,Ludacris,256,Rap,9,30,12,16
2996,Without You,10,40.0,"Dixie Chicks, The",212,Country,10,7,12,23
1367,Stay The Night,5,40.0,IMx,217,Rap,10,9,1,8
3281,Stay The Night,11,40.0,IMx,217,Rap,10,9,1,8
1992,Meet Virginia,7,40.0,Train,235,Rock,10,9,1,22
1702,My Next Thirty Years,6,40.0,"McGraw, Tim",217,Country,10,21,12,16
3616,My Next Thirty Years,12,40.0,"McGraw, Tim",217,Country,10,21,12,16
4892,My Next Thirty Years,16,40.0,"McGraw, Tim",217,Country,10,21,12,16
2685,I Lost It,9,40.0,"Chesney, Kenny",234,Country,10,21,12,23
6437,I Just Wanna Love U (Give It 2 Me),21,40.0,Jay-Z,230,Rap,10,28,12,30
4904,Where I Wanna Be,16,40.0,"Sheist, Shade",256,Rap,11,11,11,18
3025,Got To Get It,10,40.0,Sisqo,232,Rock,11,20,1,22
6710,What A Girl Wants,22,40.0,"Aguilera, Christina",198,Rock'n'roll,11,27,1,15
4572,Cowboy Take Me Away,15,40.0,"Dixie Chicks, The",291,Country,11,27,1,29
1735,You Can Do It,6,40.0,Ice Cube,260,Rap,12,4,1,15
1304,I Wanna Know,5,41.0,Joe,297,Rock'n'roll,1,1,7,1
